"shot_id","shot_made_flag"
998,0.437898296117909
1008,0.35691865682606
1019,0.650162863731401
1023,0.396245160698941
1026,0.37189365923409
1029,0.605514237284784
1034,0.744428300857512
1036,0.628668725490615
1038,0.304379433393581
1039,0.601189380884133
1051,0.438607943058083
1052,0.316961744427701
1066,0.360437622666262
1087,0.350994047522517
1092,0.265221740305338
1094,0.681570839881958
1098,0.419741246104233
1099,0.359704414009919
1102,0.344287610054033
1118,0.346583366393968
1131,0.36931056380263
1133,0.722280371189007
1135,0.851404887437788
1138,0.604472398757863
1139,0.833615124225719
1142,0.393436229228974
1151,0.479838815331389
1152,0.391681426763633
1155,0.611451458930986
1165,0.358887025713986
1167,0.875473386049201
1172,0.465541642904366
1174,0.64797160625448
1180,0.52119335234178
1200,0.387603509426021
1202,0.374727082252579
1227,0.535268220305343
1228,0.644683670997682
1229,0.367354318499569
1237,0.482236632704834
1241,0.413242354989176
1256,0.327583599090486
1279,0.41971544623376
1293,0.304107083380171
1295,0.344402399659147
1319,0.742329591512663
1320,0.386219787597759
1321,0.732788181305047
1322,0.63281561434259
1334,0.25886878222225
1351,0.667081689834521
1373,0.323119536042203
1375,0.273667046427742
1380,0.497063142061163
1382,0.634273165464471
1385,0.600476717948911
1399,0.382466396689511
1403,0.849003511667314
1428,0.337903556227589
1434,0.316524901986017
1444,0.85431206226361
1448,0.396448561549074
1466,0.71262853741648
1476,0.391112130880464
1478,0.38849160671236
1485,0.38135112524045
1491,0.661304730176879
1494,0.612139409780372
1500,0.423914682865218
1501,0.612089875340477
1503,0.454019984602981
1519,0.656352013349614
1524,0.397150710225229
1529,0.691026109457051
1533,0.662918025255307
1538,0.885606944560857
1539,0.373860880732402
1546,0.496247917413759
1555,0.311107361316674
1559,0.393851062655434
1563,0.649175459146504
1565,0.763975447416421
1574,0.350850665569215
1591,0.325150033831606
1594,0.33634189069259
1605,0.335147169232277
1611,0.422976064681981
1614,0.400864005088776
1620,0.387643474340317
1626,0.38113097250447
1630,0.397564363479751
1632,0.37783339321618
1634,0.378079134225829
1643,0.328210976719978
1651,0.395325714349807
1655,0.404966807365364
1658,0.325774785876137
1659,0.367043128609509
1665,0.383706176280907
1675,0.413256284594507
1680,0.75119865536679
1690,0.404165777564026
1696,0.364759233593936
1714,0.332298293709784
1721,0.387749415636013
1726,0.418313798308251
1728,0.402742365002698
1734,0.417457798123379
1735,0.378337794542446
1740,0.401514282822742
1744,0.746183061599661
1747,0.37039702236667
1752,0.332197025418292
1763,0.742969858646387
1765,0.702603262662781
1769,0.388643595576351
1785,0.613323813676954
1787,0.371586182713388
1788,0.458155363798113
1793,0.34706847369681
1800,0.376009905338409
1825,0.399747630953906
1826,0.690625804662784
1834,0.345860138535434
1843,0.352533453702884
1844,0.337576550245165
1848,0.358730131387791
1849,0.422089874744453
1860,0.46681787967689
1863,0.44492334723483
1875,0.574940076470316
1883,0.404147943854235
1890,0.388436961174069
1892,0.387304911017278
1893,0.411925882101107
1897,0.365017512440536
1905,0.405145969986859
1908,0.548066699504999
1931,0.370344468951162
1940,0.795189267397001
1943,0.391317921876805
1947,0.195138840377402
1965,0.693516188860041
1967,0.43470629751687
1968,0.407515856623779
1972,0.703016304969913
1982,0.339596027135973
1985,0.385005334019555
2005,0.692554512620047
2010,0.696467891335405
2021,0.393426540493994
2024,0.661575937271215
2036,0.427865380048765
2043,0.541501474380415
2047,0.487091973424095
2049,0.409119647741196
2055,0.341244229674239
2065,0.414783540368173
2066,0.337238681316442
2070,0.406366628408391
2077,0.852433097362475
2085,0.615307122468967
2095,0.543216180801534
2097,0.641858029365571
2108,0.478799271583612
2112,0.609309798479142
2113,0.642776709794918
2122,0.156526009738297
2139,0.389826312661293
2144,0.520622530579428
2146,0.395639470219589
2148,0.144355648756152
2149,0.678778725862435
2157,0.341800341010186
2159,0.412038046121731
2168,0.379917865991495
2176,0.41108773648748
2178,0.643703120946832
2181,0.346273720264438
2187,0.720645505189894
2188,0.336388900876112
2190,0.386001285910522
2194,0.448712798952959
2197,0.333563247323169
2214,0.338819164037639
2217,0.156149580329718
2222,0.397111707925678
2223,0.32708430290217
2226,0.375452995300306
2230,0.696404302120224
2240,0.570470577478376
2247,0.306962051987573
2250,0.387304159998761
2259,0.547256410121906
2262,0.421734416484889
2266,0.388930481672175
2305,0.370717462897396
2310,0.362506997585276
2313,0.430314254760852
2319,0.715643385052699
2320,0.632909944653366
2345,0.349313834309672
2350,0.689657372236177
2356,0.382440310716744
2360,0.536850911378981
2370,0.389475661516318
2386,0.397564262151866
2398,0.337240457534782
2414,0.678948301076914
2435,0.722951030731163
2439,0.402479895949318
2446,0.715933537483364
2458,0.333516123890853
2465,0.325875797867685
2466,0.40231893062594
2470,0.360701173543977
2495,0.670852738618735
2501,0.351675584912359
2507,0.350368469953571
2533,0.195700569450762
2537,0.387649190425796
2538,0.320698019862081
2541,0.32308457195766
2542,0.722431325912406
2544,0.725910294056081
2554,0.303997746110057
2555,0.298043058812752
2565,0.595279657840706
2575,0.707650709152368
2586,0.534796145558249
2588,0.38848893046391
2594,0.680289369821488
2617,0.559403198957572
2618,0.379687502980374
2623,0.907862329483025
2631,0.630312716960816
2640,0.353272294998134
2642,0.725449150800699
2647,0.419174870848803
2663,0.405714669823589
2664,0.371642151474835
2676,0.419383665919386
2680,0.895192122459403
2681,0.381261223554642
2691,0.351589202880822
2693,0.412504771351666
2695,0.484603592753369
2704,0.345654213428611
2708,0.359253647923446
2709,0.88887227773652
2717,0.763307237625201
2722,0.395871675014559
2728,0.38644798696051
2732,0.718773949146126
2743,0.449617511034025
2752,0.336718603968743
2757,0.70640863180161
2761,0.400870245695012
2769,0.316903777420389
2771,0.398998931050374
2774,0.384572452306668
2776,0.366736656427398
2781,0.356704619526783
2793,0.372816532850172
2799,0.362654060125386
2803,0.36287627518164
2811,0.387322333454951
2818,0.377401441335592
2824,0.553737092018143
2828,0.757110160589343
2829,0.39438927173625
2830,0.389394909143597
2842,0.702260917425044
2847,0.671125859022098
2848,0.354867690801585
2868,0.384984463453272
2870,0.314122149348331
2885,0.191322003304959
2886,0.395069760084112
2889,0.558761399984331
2903,0.372588798403685
2904,0.707602781057501
2918,0.72298333048808
2919,0.359088659286585
2922,0.392099061608173
2923,0.366234740615
2931,0.361735329031926
2945,0.399672457575817
2955,0.389369815587849
2957,0.661535114049997
2960,0.706501960754434
2963,0.363835588097622
2966,0.817199301719657
2972,0.612651294469788
2974,0.372175216674776
2982,0.355794760584689
2984,0.574366205930635
3016,0.493881240486964
3021,0.363984781503654
3023,0.819648391008296
3025,0.421833452582481
3029,0.324422472715413
3034,0.699164938926805
3038,0.404354536533372
3040,0.437421208620045
3051,0.716567873954626
3062,0.362374272942539
3069,0.366311803460224
3071,0.391016173362592
3076,0.85745087265958
3079,0.332403233647207
3081,0.329906550049781
3082,0.389986684918483
3084,0.732517585158209
3098,0.392736330628449
3104,0.384666541218833
3105,0.420314767956691
3114,0.72357947826372
3118,0.407433751225521
3122,0.321187201142247
3132,0.32070993781084
3138,0.427689787745407
3141,0.344901168346449
3156,0.68586278557782
3162,0.743711417913358
3167,0.37097857892507
3170,0.327087143063462
3171,0.286717230081594
3172,0.329127398133204
3176,0.889725673198685
3180,0.383116865158155
3189,0.331761384010212
3198,0.378418207168668
3206,0.408348616957608
3215,0.522773104906172
3222,0.688760620355516
3228,0.365379750728557
3229,0.350253036618085
3232,0.271767908334652
3233,0.325197868049093
3238,0.358837085962193
3256,0.366580119728893
3264,0.664450812339678
3273,0.425105619430428
3275,0.615546593070164
3285,0.558771163225281
3289,0.283346860110849
3294,0.306997959315897
3306,0.401496979594193
3311,0.70298455953606
3318,0.408419650792957
3322,0.602687805890926
3324,0.364009910822011
3334,0.610835254192489
3341,0.410333615541369
3345,0.375877404213023
3346,0.865653204918011
3352,0.351955005526537
3368,0.315915575623457
3371,0.147915558516867
3372,0.402628913521705
3375,0.402844774723048
3384,0.338649031520025
3387,0.340967482328466
3393,0.391499191522674
3406,0.3869325548411
3411,0.55919173955907
3412,0.6085205733775
3414,0.500669735670026
3417,0.617032355070256
3420,0.767508083581919
3423,0.753927940130113
3436,0.350829616188943
3438,0.700520563125593
3442,0.341204717755274
3443,0.376625618338674
3451,0.324547117948509
3461,0.423558613658034
3489,0.353216636180989
3491,0.48288221359258
3510,0.623774260282496
3515,0.505395671725166
3527,0.372300547361406
3530,0.36857846677317
3540,0.273304069042094
3582,0.222173535823956
3604,0.391069605946615
3605,0.322548127174412
3609,0.365362817049048
3624,0.188955679535909
3628,0.751625245809695
3630,0.305502146482515
3641,0.324274188280077
3642,0.317552846670183
3648,0.36219824552527
3650,0.87249945402159
3652,0.878424298763385
3660,0.373526194691783
3664,0.348962754011014
3670,0.378387799859145
3672,0.407234445214295
3680,0.342067943513535
3682,0.871781224012288
3685,0.550705662369589
3686,0.35391380786899
3689,0.397293412685362
3705,0.405234798789018
3712,0.294982236623647
3713,0.346069765091037
3719,0.354194903373586
3721,0.342065772414154
3723,0.756160759925988
3724,0.300262862443966
3727,0.305641147494305
3733,0.498254811763863
3734,0.400196245312583
3742,0.371838426589925
3770,0.195779091119748
3777,0.321315881609797
3778,0.325320374965682
3780,0.408825209736732
3783,0.453777736425317
3784,0.380482056736797
3788,0.37615671157835
3790,0.371309572458244
3794,0.354903614521012
3795,0.440529763698485
3796,0.423777917027495
3801,0.496454364061333
3806,0.426123037934267
3813,0.410244980454522
3814,0.398386046290329
3818,0.514626348018572
3824,0.409435775876075
3836,0.418955349922114
3853,0.457166463136532
3855,0.36316889226433
3858,0.561354285478625
3861,0.712679922580748
3866,0.337603539228496
3870,0.386581435799657
3874,0.905261945724416
3876,0.350876870751503
3878,0.385274031758207
3890,0.40025673508646
3900,0.849365401268094
3904,0.350600311159949
3906,0.386866888403827
3907,0.386983966827458
3908,0.374364379048324
3912,0.398197513818716
3918,0.889743596315439
3923,0.883136099577084
3924,0.383533027768031
3925,0.418616399169031
3927,0.637094435095788
3955,0.860788685083395
3964,0.457391279935833
3969,0.393297296762412
3974,0.670155382156401
3976,0.388301724195391
3984,0.353379604220451
3991,0.394697174429816
3993,0.892593252658801
4009,0.370259952545294
4011,0.43028027117261
4020,0.415644583105982
4033,0.365898963809112
4041,0.420748412609241
4045,0.838992840051746
4052,0.347554703056725
4055,0.381178110837848
4056,0.406090372800752
4057,0.36969304084771
4067,0.870752424001832
4069,0.418711099028504
4077,0.378656712174493
4094,0.375104737281765
4095,0.384202307462549
4100,0.422773569822226
4119,0.396445408463349
4130,0.578660631179919
4131,0.404485747218131
4132,0.522236505150743
4134,0.552504539489663
4137,0.82763476967821
4138,0.389808765053722
4143,0.358861225843505
4145,0.327614179253663
4148,0.389999747276387
4163,0.166598515212567
4166,0.398848873376877
4169,0.738747435808149
4170,0.395162141323132
4174,0.400406903028457
4180,0.359002047777087
4199,0.874762278795297
4201,0.403428667783784
4203,0.354767388105251
4210,0.0454179244116088
4211,0.405529484152832
4213,0.888794857263494
4225,0.423450237512673
4235,0.337350338697581
4242,0.363904976844751
4245,0.363670545816534
4250,0.388849383592611
4252,0.371853542327923
4254,0.344365036487703
4263,0.414668023586388
4264,0.414990383386517
4268,0.327847957611159
4270,0.407461583614439
4282,0.708542215824197
4283,0.372968241572295
4291,0.363804072141781
4304,0.417490833997704
4306,0.347932720184248
4309,0.358016544580402
4310,0.354169571399809
4313,0.325539943575728
4314,0.385823523998281
4315,0.356444826722006
4321,0.358559906482557
4324,0.367904230952197
4325,0.416129302978521
4328,0.361118137836546
4329,0.3427305161952
4332,0.365166404843446
4337,0.371944007277482
4342,0.413173753023189
4344,0.416374766826691
4352,0.35887272953992
4355,0.301659086346684
4366,0.29615531563748
4371,0.380865910649306
4372,0.364888477325587
4376,0.341017010807995
4384,0.347622472047731
4387,0.34257602095613
4389,0.372593355178848
4390,0.380031138658502
4406,0.353614559769691
4407,0.771430516243127
4409,0.906687933206683
4410,0.748048698902025
4424,0.384133565425975
4434,0.32773038148889
4452,0.362185728549933
4460,0.386349090933675
4470,0.683653897047063
4480,0.358590015769016
4496,0.89757257103915
4503,0.350260129570894
4512,0.384616979956776
4518,0.649979925155665
4519,0.369570401310933
4522,0.337394356727741
4525,0.358957505226015
4537,0.610128587484305
4546,0.312440499663251
4547,0.835860580205845
4553,0.399922388792162
4556,0.338010168075512
4558,0.686255997419346
4563,0.153216809034364
4568,0.308885967731462
4574,0.792404538393012
4578,0.29968346059316
4587,0.423657849430959
4592,0.51312988996518
4610,0.391362372040896
4615,0.587724894285247
4619,0.373802497983124
4620,0.525862744450694
4625,0.638043063878902
4635,0.388039475679308
4636,0.373696720600215
4641,0.351464587450007
4650,0.305415531992771
4653,0.858418476581548
4665,0.329213389754374
4668,0.84993690252304
4669,0.289058533310958
4670,0.366848766803752
4674,0.350375020503925
4675,0.389399394392827
4676,0.421114811301271
4679,0.333775195479301
4680,0.861304605007231
4686,0.370979842543642
4699,0.409880459308761
4713,0.674282813072293
4718,0.383115395903528
4721,0.361633041500936
4722,0.32079680562027
4724,0.371224361658032
4730,0.865970438718807
4731,0.374563297629403
4735,0.365722668171066
4743,0.321285772323551
4745,0.358210030198037
4746,0.568531900644371
4747,0.376665425300595
4748,0.355619829893097
4769,0.385586896538661
4771,0.388064527511613
4774,0.363253167271574
4784,0.366481465101358
4797,0.434787362814055
4801,0.588409078121234
4804,0.186211626231787
4820,0.314052155613912
4833,0.363525307178473
4834,0.386253407597404
4851,0.33261090815079
4859,0.328431606292822
4860,0.863834977149817
4863,0.382786220312087
4873,0.412338313460491
4881,0.352937167882933
4892,0.361980280280085
4908,0.450408571958662
4911,0.351749348640344
4915,0.278341230750132
4922,0.344484975933897
4929,0.409986740350604
4936,0.334297192096617
4939,0.42509283423409
4951,0.351281034946334
4956,0.332160261273466
4961,0.403584259748563
4964,0.34297133386121
4981,0.379006648063677
4991,0.878762125968986
4992,0.396430850028904
4997,0.429712611436729
5004,0.38736386597144
5010,0.36079561412344
5012,0.426145401597171
5015,0.135799089074194
5020,0.404034021496798
5030,0.365851852297805
5051,0.910075050592287
5052,0.471265634894339
5057,0.654099947214235
5058,0.580316567421101
5060,0.40193329453463
5061,0.33767869174479
5064,0.616332393884652
5078,0.55949236154568
5080,0.490981611609324
5088,0.387835955619808
5089,0.587917560339093
5090,0.390389564633469
5103,0.839755320549152
5108,0.389704239368573
5114,0.37630286812779
5115,0.411704429984175
5124,0.631416469812384
5137,0.483588480949425
5139,0.335774379968728
5144,0.377710723876965
5149,0.784381139278414
5157,0.336137551069145
5163,0.303335273265921
5174,0.36477469503865
5176,0.499425825476576
5179,0.353684091568022
5186,0.514015373587698
5203,0.714374750852682
5204,0.748039865493897
5206,0.319855633378033
5207,0.609187147021176
5220,0.395992884039867
5221,0.717448097467313
5224,0.34647557437425
5227,0.345914441346979
5229,0.355897033214506
5232,0.816821956634516
5240,0.694618499279042
5242,0.576820355653668
5243,0.350781217217591
5245,0.649866926670122
5248,0.443318158388131
5249,0.324805653095384
5254,0.363872796297064
5269,0.382598197460156
5272,0.372078436613148
5276,0.368386012315678
5286,0.732774323224917
5290,0.360083571076427
5308,0.397386562824124
5316,0.371210190653785
5318,0.428407153487134
5319,0.351371783018009
5320,0.591156172752367
5322,0.337143483757919
5324,0.318054476380305
5331,0.656781136989481
5336,0.909953039884689
5344,0.403387504816021
5354,0.388862639665641
5356,0.0559332735835297
5358,0.355373084545274
5361,0.412208017706911
5365,0.661305785179151
5370,0.505855280160787
5376,0.355682882666442
5383,0.376247760653626
5384,0.402975046634617
5385,0.41864093840133
5393,0.751949828863232
5397,0.336244526505325
5398,0.383071970939741
5402,0.377475923299649
5407,0.583330750465405
5409,0.38984502851955
5425,0.423314997553825
5428,0.630651479959465
5430,0.413479605317205
5442,0.395833197236107
5447,0.479851567745285
5470,0.382964143156926
5485,0.337253075838158
5493,0.369234794378156
5502,0.584159630536912
5504,0.356337529420903
5517,0.305822974443583
5522,0.369923159480183
5527,0.734959769248983
5528,0.371867844462363
5536,0.504149344563404
5545,0.345935779809809
5576,0.346356001496404
5577,0.347390013933241
5592,0.372143810987513
5594,0.301327615976196
5595,0.357319456339026
5596,0.307375219464261
5599,0.419185397028783
5606,0.475157731771319
5617,0.370656043291019
5625,0.644781938195338
5626,0.331627279520027
5627,0.656582367420343
5642,0.642023110389756
5659,0.904540657997267
5664,0.790704691410098
5666,0.723668941855503
5671,0.312034466862636
5674,0.360759133100495
5677,0.446828430891016
5681,0.33187524378285
5683,0.0288689516484838
5700,0.491702279448638
5713,0.521555048227281
5715,0.519777745008381
5718,0.369865962862908
5726,0.572364115714887
5738,0.358107647299637
5741,0.637140187621042
5743,0.721010810136759
5753,0.480287599563488
5761,0.259039884805549
5789,0.603565362095887
5797,0.340743219852522
5803,0.381319198012209
5810,0.519063302874429
5813,0.405400928854878
5817,0.364561817049896
5818,0.467371517419717
5822,0.346567949652804
5829,0.471085569262593
5846,0.481897974014198
5847,0.314896014332821
5854,0.323274382949003
5858,0.474169582128434
5863,0.296317136287631
5869,0.315685059130169
5870,0.359302815794924
5876,0.214217519760013
5881,0.320751911401659
5901,0.350449168682002
5922,0.574067044258054
5928,0.759716397523911
5933,0.423070001602249
5934,0.753903383016691
5946,0.402551844716109
5951,0.321436212956912
5955,0.305571548640792
5956,0.869614654779386
5965,0.346045407652718
5972,0.382455644011629
5981,0.308654521405741
5997,0.469180631637526
6005,0.316382832825136
6009,0.312737552821694
6010,0.325858932733592
6015,0.349756219983022
6039,0.338121965527515
6047,0.675506556034143
6051,0.0318317348137423
6056,0.395995879173277
6061,0.342776989936734
6064,0.319951310753941
6065,0.402290961146404
6070,0.364436748623786
6085,0.714525425434025
6086,0.306643950939328
6091,0.764399111271015
6097,0.339006721973448
6099,0.458449608087415
6104,0.692163765430503
6108,0.472327542304846
6109,0.471412169933299
6124,0.607456314563627
6142,0.681735014915323
6144,0.375287491083019
6150,0.375986883044142
6154,0.462955906987301
6155,0.377210700511997
6156,0.897807794809306
6158,0.366893285512858
6159,0.872913968563081
6169,0.65088047385227
6170,0.0441922752185804
6179,0.382189950347028
6184,0.503555309772552
6186,0.844669181108383
6204,0.212598802894462
6230,0.48199273049835
6231,0.395297959446984
6232,0.869704914092969
6235,0.370403850078622
6237,0.653545022010682
6239,0.403649836778516
6263,0.418553110957177
6265,0.333120244741404
6270,0.414582565426864
6271,0.324584394693334
6278,0.454359880089685
6279,0.681050419807399
6288,0.350951543450421
6294,0.400781437754579
6295,0.347940620779991
6302,0.644858944416074
6306,0.368263271450946
6322,0.874104636907639
6324,0.403869903087669
6327,0.350912603735776
6331,0.500535330176409
6334,0.389612388610904
6338,0.612457627057956
6339,0.609173655509856
6362,0.36627200245851
6372,0.445629978179899
6375,0.704269027709877
6393,0.30637848973281
6394,0.501044380664911
6405,0.898086315393499
6406,0.50610671639457
6416,0.612375274300716
6421,0.460411617159702
6422,0.341093942522962
6440,0.87612417340272
6457,0.74262906312946
6460,0.619221520423924
6463,0.468211245536941
6474,0.759273225069051
6476,0.408007097244219
6477,0.381302753090869
6482,0.76423020362858
6488,0.357698094844722
6489,0.343401953577981
6494,0.360859599709618
6499,0.634825539589031
6507,0.309910032153074
6524,0.363518744707101
6527,0.335877597331916
6531,0.294745740294558
6536,0.425328141450992
6538,0.129206392913963
6542,0.665026757121156
6565,0.32458528876301
6584,0.380933016538532
6588,0.389495277404774
6597,0.321228003501932
6603,0.719202065467752
6609,0.697876399755438
6613,0.742599159479042
6622,0.322013777494543
6630,0.373070818185718
6637,0.341520568728579
6639,0.708036023378385
6640,0.30670617520817
6646,0.397178521752421
6647,0.478124991059415
6648,0.868751209974363
6669,0.342316085100078
6680,0.314935404062375
6681,0.287130898237095
6684,0.103936146944759
6693,0.375291323661943
6694,0.362047281861255
6704,0.37168328166015
6706,0.404481685161699
6710,0.365281695127413
6713,0.408074909448753
6718,0.299779233336329
6732,0.375575026869743
6737,0.416894808411632
6739,0.330105534195816
6742,0.394064170122256
6746,0.578781315684304
6753,0.35408432185653
6771,0.329255831241623
6784,0.350372666120439
6790,0.891647827625366
6795,0.478372412920144
6807,0.353122815489724
6808,0.393907496333245
6818,0.351453286409293
6823,0.38804125785825
6830,0.472030070423967
6831,0.467036220431192
6832,0.390660110116001
6836,0.402507346868514
6846,0.400985994934921
6850,0.380966588854649
6854,0.364036533236517
6868,0.712225228548135
6876,0.548775959014869
6877,0.64313427209861
6881,0.158316175639689
6882,0.38217015266429
6884,0.40838265419006
6886,0.390801498293803
6901,0.395305296778826
6910,0.395225116610577
6913,0.415870347618995
6914,0.677950626611606
6918,0.692721086740566
6930,0.562203550338632
6941,0.350985500216384
6944,0.578573483228663
6945,0.359030875563699
6947,0.51207116544239
6949,0.74102171659483
6952,0.463255691528213
6963,0.604269564151745
6964,0.650863081216792
6972,0.691633403301251
6979,0.471837222576018
6981,0.353190976381416
6988,0.722023016214304
6990,0.38981592953197
6998,0.389253419637826
7004,0.398913642764012
7016,0.495584556460285
7027,0.337989822030074
7042,0.345098704099716
7056,0.347826188802581
7061,0.343193489313211
7069,0.604661145806193
7071,0.409056967496989
7088,0.635801482200519
7099,0.387771117687315
7108,0.388801431655923
7121,0.749807542562408
7125,0.747619569301549
7136,0.53998270034793
7149,0.635623890161597
7150,0.509138604998607
7151,0.339737930893949
7167,0.391443401575177
7177,0.697736710309893
7178,0.202740360796557
7183,0.714288234710729
7186,0.372794854640968
7190,0.324075254797916
7201,0.432742166519315
7202,0.378705757856388
7207,0.371746835112633
7213,0.393566575646305
7224,0.619703590869759
7225,0.360433584451669
7233,0.352431431412642
7239,0.393856927752493
7246,0.335511323809646
7248,0.38164526522146
7261,0.455743688345086
7264,0.364399912953523
7266,0.329762521386211
7274,0.273904204368678
7279,0.361774343252106
7293,0.390024465322528
7315,0.316257235407848
7322,0.37790842354301
7326,0.84308432340623
7341,0.372702890634606
7363,0.454381963610583
7365,0.626721024513233
7371,0.370715001225373
7377,0.375246328115516
7393,0.733555430173914
7405,0.34379834830765
7410,0.353698453307269
7434,0.567272943258227
7438,0.411966115236307
7447,0.644173699617469
7450,0.626782435178762
7452,0.329205045104033
7453,0.265575340390336
7455,0.334362468123339
7456,0.380866459011996
7457,0.859378397464612
7466,0.488803538680064
7470,0.714383757114393
7474,0.395052552223241
7487,0.515282323956569
7488,0.430537885427519
7492,0.631101292371766
7496,0.376331216096934
7501,0.596552866697184
7505,0.482926541566852
7512,0.345791718363856
7526,0.549427318573068
7536,0.528123137354883
7538,0.667174041271356
7539,0.430279311537892
7544,0.701253604888983
7554,0.491280314326221
7564,0.345425835251672
7566,0.629534590244242
7580,0.605759891867606
7581,0.715358203649624
7584,0.354158979654424
7587,0.327769765257907
7589,0.398325881362037
7590,0.42922862768165
7594,0.598720765113856
7597,0.433917793631451
7602,0.872723573446383
7603,0.390878918767024
7605,0.657617259025627
7609,0.412135836482034
7613,0.378015452623264
7619,0.362387081980811
7625,0.356934985518327
7626,0.500407570600517
7636,0.500818595290152
7639,0.707176822423957
7641,0.411482593417027
7643,0.863222795724955
7644,0.373701894283151
7657,0.376588487625077
7661,0.691744256019472
7666,0.353013926744559
7673,0.333887171745286
7683,0.365987393259916
7685,0.405653241276775
7699,0.378369355201644
7704,0.582284456491589
7705,0.523197841644344
7708,0.531575879454739
7728,0.326675750315307
7733,0.380862906575216
7741,0.488163128495342
7743,0.409158477187163
7745,0.367294129729234
7754,0.638812953233603
7756,0.358480337262113
7757,0.403324910998399
7770,0.618613880872808
7773,0.887062603235218
7774,0.370944055915027
7776,0.637549430132033
7777,0.328110575676043
7778,0.384937399625861
7781,0.423849767446582
7784,0.336629363894456
7789,0.771662098169415
7794,0.48791386783114
7799,0.430915641784694
7801,0.640011724829651
7818,0.322927555441871
7823,0.40844274461283
7828,0.398028761148434
7832,0.378837603330553
7839,0.418255111575152
7851,0.680459904670702
7856,0.417644160985862
7868,0.380708229541668
7869,0.207961472868784
7872,0.344048768282076
7874,0.33380010426043
7878,0.311966204643251
7888,0.423520615697012
7913,0.345900794863682
7923,0.393304845690695
7925,0.431682854890831
7926,0.513435801863686
7938,0.376081925630544
7942,0.667588418722165
7945,0.344708171486763
7954,0.616862162947802
7963,0.35911784768109
7969,0.391625937819403
7970,0.46391619741929
7977,0.481437346339252
7981,0.343486717343416
7990,0.331485515832976
8020,0.502711388468814
8023,0.390283510088805
8025,0.394028377532894
8034,0.502324765920578
8039,0.394185230135944
8046,0.324363583326336
